ProductName,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
CHUWI Core i3 10th Gen,4.3,37,7,22990,49990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/3/-original-imagr93z7hudmgwf.jpeg?q=70
APPLE 2020 Macbook Air M1,4.7,10962,950,79990,99900,Apple M1 Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp5sya80/screen-guard/tempered-glass/o/v/n/apple-macbook-air-m1-13-3-inch-lightwings-original-imag3gh5xftgbpg3.jpeg?q=70
HP 15s (2023) Intel Core i5 11th Gen,4.3,1057,74,54509,59327,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/b/h/-original-imagp7pfa6tscqpx.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,45,55990,69990,AMD Ryzen 7 Octa Core Processor,8 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
HP 15s (2023) Intel Core i7 13th Gen,4.5,8,1,76990,91141,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/p/9/-original-imagregrdnuwz3mw.jpeg?q=70
HP Athlon Dual Core 3050U,3.9,116,11,22490,30099,AMD Athlon Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/u/a/255-g8-notebook-hp-original-imagjhbj4jf3pjdy.jpeg?q=70
MSI Core i3 11th Gen,4.3,347,51,32990,52990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/2/n/modern-14-c11m-031in-thin-and-light-laptop-msi-original-imagnjymxrnuxtwt.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen,4.3,3560,311,53990,70790,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
HP 247 G8 Ryzen 3 Quad Core,3.8,361,45,27490,36086,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/n/hp-247-g8-notebook-pc-notebook-hp-original-imaggvxykhbfgunc.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5625U,4.4,492,58,51990,61023,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/1/z/-original-imagp7pfzd7vcysx.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
APPLE 2022 MacBook AIR M2,4.8,102,13,107990,114900,Apple M2 Processor,8 GB Unified Memory RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/c/a/-original-imagfdfpnjjpdhq2.jpeg?q=70
SAMSUNG Galaxy Book Go Snapdragon 7c Gen 2,4,206,36,32990,47990,Qualcomm Snapdragon 7c Gen 2 Processor,4 GB LPDDR4X RAM,35.56 cm (14 Inch) Display,https://rukminim2.flixcart.com/image/312/312/l0r1j0w0/computer/z/m/a/np340xla-ka1in-thin-and-light-laptop-samsung-original-imagcgqvcvcbsun6.jpeg?q=70
HP Victus Gaming Ryzen 5 Hexa Core 5600H,4.2,238,27,62990,78858,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/8/h/-original-imagrmdyfgz6bqvc.jpeg?q=70
HP Pavilion Intel Core i5 12th Gen,4.3,803,78,65990,77142,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/x/d/-original-imagp7pfqwvb2hhf.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,45,57990,72990,AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5,4.3,821,81,65990,75990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/u/-original-imaggzes4pd7ptkx.jpeg?q=70
HP Victus Ryzen 5 Hexa Core 5600H,4.2,238,27,63990,80587,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/t/4/-original-imagz9f6yd4es4s3.jpeg?q=70
HP Pavilion (2023) Intel Core i5 12th Gen,4.5,79,7,68990,80314,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/5/o/-original-imagp8xzapemzquv.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
CHUWI Core i3 10th Gen,4.3,37,7,22990,49990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/3/-original-imagr93z7hudmgwf.jpeg?q=70
HP OMEN Ryzen 7 Octa Core AMD R7,4.5,22,0,90399,117664,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
SAMSUNG Galaxy Book3 Core i5 Core i5 13th Gen,4.4,53,13,79990,99990,Intel Core i5 Processor (13th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/d/z/galaxy-book3-thin-and-light-laptop-samsung-original-imagnb2c6j8rmwsh.jpeg?q=70
HP Victus Core i5 12th Gen,4.2,1031,80,62990,74829,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/r/6/-original-imagrmdyzxxfhnjj.jpeg?q=70
HP Athlon Dual Core 3050U,4.1,1192,121,30999,43500,AMD Athlon Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/c/o/-original-imagp9x8phty2dyr.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
MSI Core i7 13th Gen,4.2,6,4,137990,165990,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/n/d/katana-17-b13vfk-253in-gaming-laptop-msi-original-imagmmhgf9gjkhzf.jpeg?q=70
HP 15s Intel Core i5 12th Gen,4.3,1862,128,54100,70248,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/y/9/-original-imagp7pfaztvgxv3.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.2,160,18,66990,95790,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
MSI Core i7 12th Gen,3.8,9,1,92990,115990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/e/o/thin-gf63-12ve-071in-gaming-laptop-msi-original-imagmmhgbt9xtnvx.jpeg?q=70
APPLE 2023 MacBook Pro M2 Pro,4.9,11,3,183990,199900,Apple M2 Pro Processor,16 GB Unified Memory RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/i/y/mphg3hn-a-thin-and-light-laptop-apple-original-imagmfhepavqyfyy.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5625U,4.3,158,17,59490,73539,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l111lzk0/computer/x/n/s/15-eh2024au-thin-and-light-laptop-hp-original-imagcztggrjh7zb2.jpeg?q=70
HP 15s (2023) Intel Core i5 13th Gen,4.7,15,3,68990,78477,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/0/i/-original-imagreh363jcuha6.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen,4.3,3560,311,53990,70790,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
SAMSUNG Galaxy Book2 Core i5 12th Gen,4.4,31,6,70990,85990,Intel Core i5 Processor (12th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l37mtu80/computer/o/o/w/np750xee-xb1in-thin-and-light-laptop-samsung-original-imagednvzzu7t23v.jpeg?q=70
HP Ryzen 5 Quad Core 7520U,0,0,0,56990,62526,AMD Ryzen 5 Quad Core Processor,16 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/p/8/-original-imagregsytdbhzah.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,45,57990,72990,AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
SAMSUNG Galaxy Book 2 Core i5 12th Gen,4.2,98,16,59990,67990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/j/e/galaxy-book2-plastic-thin-and-light-laptop-samsung-original-imaghkp8zvqhfzrh.jpeg?q=70
HP Pavilion Aero (2023) Ryzen 5 Hexa Core 7535U,4.3,79,7,67590,80314,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/w/z/13-be2046au-thin-and-light-laptop-hp-original-imagnh4nzg7fahsb.jpeg?q=70
APPLE MacBook Air M1,4.7,867,91,111990,112900,Apple M1 Processor,16 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kyt0ya80/computer/i/d/p/na-thin-and-light-laptop-apple-original-imagaygvtvf6cx8h.jpeg?q=70
MSI Core i7 13th Gen,0,0,0,159990,207990,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/4/f/pulse-17-b13vgk-252in-gaming-laptop-msi-original-imagmmhkf3gadpdf.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
SAMSUNG Galaxy Book3 Core i7 Core i7 13th Gen,4.4,41,6,89990,112990,Intel Core i7 Processor (13th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/y/f/galaxy-book3-thin-and-light-laptop-samsung-original-imagnb277ppuutjd.jpeg?q=70
MSI Delta 15 AMD Advantage Edition Ryzen 9 Octa Core 5900HX 5th Gen,4.8,68,16,109990,188990,AMD Ryzen 9 Octa Core Processor (5th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kxnl6kw0/computer/p/y/t/a5efk-083in-gaming-laptop-msi-original-imaga237dvrrnznh.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
HP Pavilion Core i7 12th Gen,4.2,65,3,84990,97667,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/z/2/-original-imagp7pge3agtryz.jpeg?q=70
APPLE 2020 Macbook Air M1,4.7,10962,950,79990,99900,Apple M1 Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/khdqnbk0/computer/f/y/t/apple-original-imafxfyqydgvrkzv.jpeg?q=70
MSI Pulse GL66 Core i7 11th Gen,4.5,163,26,99990,139990,Pre-installed Genuine Windows 10 Home OS,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kr3tj0w0/computer/b/p/r/na-notebook-msi-original-imag4z5zs2xkvmwh.jpeg?q=70
HP 15s (2023) Ryzen 5 Quad Core 7520U,0,0,0,52490,60248,AMD Ryzen 5 Quad Core Processor,16 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/m/4/-original-imagregrygfbvb6q.jpeg?q=70
CHUWI Core i3 10th Gen,4.3,37,7,22990,49990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/3/-original-imagr93z7hudmgwf.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
HP Victus Gaming Ryzen 7 Octa Core 5800H,0,0,0,76990,95554,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/d/4/-original-imagrmdyb9mgz7cu.jpeg?q=70
SAMSUNG Galaxy Book3 Core i7 Core i7 13th Gen,4.6,52,12,89990,112990,Intel Core i7 Processor (13th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/z/h/galaxy-book3-thin-and-light-laptop-samsung-original-imagnb2cuanuhzmp.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen,4.1,345,31,39990,64290,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
MSI Core i5 11th Gen,4.3,504,41,63990,81990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70
HP Pavilion x360 Core i5 12th Gen,4.4,83,7,73990,84835,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/r/5/-original-imagp7pgeg7g6zyy.jpeg?q=70
HP Pavilion Aero (2023) Ryzen 7 Octa Core 7735U,4.8,53,7,77989,91616,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR5 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/w/z/13-be2046au-thin-and-light-laptop-hp-original-imagnh4nzg7fahsb.jpeg?q=70
MSI Core i5 11th Gen,4.3,504,41,62990,80990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70
Lenovo Yoga Slim 7 Pro Intel Evo Core i5 11th Gen,4.2,87,8,69990,107690,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/q/c/-original-imagr6utxjr6javh.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i5 11th Gen,4.2,811,54,46990,64290,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/p/i/-original-imagrh4denyatghe.jpeg?q=70
MSI Core i7 12th Gen,4.4,8,0,83990,106990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt1u3rk0/computer/v/x/u/katana-gf66-11ud-thin-and-light-laptop-msi-original-imag6hgucfpqacvt.jpeg?q=70
HP Victus Ryzen 5 Hexa Core 5600H,4.2,101,8,56990,61012,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/m/6/15-fb0121ax-gaming-laptop-hp-original-imagp39ksrhjaxfa.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
CHUWI Core i3 10th Gen,4.3,37,7,22990,49990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/3/-original-imagr93z7hudmgwf.jpeg?q=70
APPLE 2020 Macbook Air M1,4.7,10962,950,79990,99900,Apple M1 Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kruyw7k0/computer/v/x/v/na-thin-and-light-laptop-apple-original-imag5jt7u9fzenqb.jpeg?q=70
HP Victus Intel Core i5 11th Gen,4.4,69,5,58990,75980,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/i/9/-original-imagrmdysfgyufme.jpeg?q=70
APPLE 2022 MacBook Pro M2,4.6,35,2,137990,149900,Apple M2 Processor,8 GB Unified Memory RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/s/m/-original-imagfdewfh9z3pee.jpeg?q=70
APPLE 2022 MacBook AIR M2,4.6,122,9,106990,114900,Apple M2 Processor,8 GB Unified Memory RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/b/n/-original-imagfdf4xnbyyxpa.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.2,160,18,66990,95790,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
APPLE 2023 MacBook Pro M2 Pro,0,0,0,229990,249900,Apple M2 Pro Processor,16 GB Unified Memory RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/z/n/mphh3hn-a-thin-and-light-laptop-apple-original-imagmfhe3vvshdzc.jpeg?q=70
APPLE 2021 Macbook Pro M1 Pro,4.8,135,14,225090,239900,Apple M1 Pro Processor,16 GB Unified Memory RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kuyf8nk0/computer/z/k/q/mkgr3hn-a-thin-and-light-laptop-apple-original-imag7yzp78bpnzyg.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
HP 15s (2023) Intel Core i5 12th Gen,4.1,1696,133,58990,70822,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/1/i/-original-imagpecq7zhadvv7.jpeg?q=70
MSI Katana 15 Core i5 12th Gen,0,0,0,84990,99990,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/w/k/katana-15-b12udxk-1019in-gaming-laptop-msi-original-imagp9fkssgswfca.jpeg?q=70
HP Pavilion Aero (2023) Ryzen 5 Hexa Core 7535U,4.3,79,7,68251,80314,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/a/x/13-be2047au-thin-and-light-laptop-hp-original-imagnh4n4vfcyghc.jpeg?q=70
HP Pavilion Core i5 12th Gen,3.8,17,1,70570,83710,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/r/t/14-ek0088tu-thin-and-light-laptop-hp-original-imagh89bdga9fcys.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen,4.3,3560,311,53990,70790,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
APPLE MacBook Air M1,4.7,867,91,111888,112900,Apple M1 Processor,16 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kyt0ya80/computer/b/v/q/na-thin-and-light-laptop-apple-original-imagaygvkp7pjexm.jpeg?q=70
HP Chromebook x360 Intel Celeron Dual Core,3.8,228,22,22990,32295,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,https://rukminim2.flixcart.com/image/312/312/kzogn0w0/computer/p/m/9/14a-ca0506tu-thin-and-light-laptop-hp-original-imagbmtfbpbkvyqz.jpeg?q=70
